url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,Lifecycle_Status
https://www.fragrantica.com/perfume/emanuel-ungaro/diva-901.html,diva,emanuel-ungaro,France,women,"4,05",2608,1983.0,"aldehydes, indian tuberose, coriander, cardamom, bergamot, mandarin orange","turkish rose, moroccan rose, carnation, ylang-ylang, narcissus, orris root, egyptian jasmine","honey, oakmoss, civet, sandalwood, patchouli, iris, amber, musk, vetiver, vanilla",jacques polge,,woody,floral,powdery,earthy,aromatic,Active
https://www.fragrantica.com/perfume/ariana-grande/sweet-like-candy-39970.html,sweet-like-candy,ariana-grande,USA,women,"4,06",4330,2016.0,"blackberry, pear, bergamot","whipped cream, marshmallow, black currant, frangipani, jasmine, honeysuckle","vanilla, cashmere wood",unknown,,sweet,fruity,vanilla,powdery,lactonic,Active
https://www.fragrantica.com/perfume/calvin-klein/ck-one-shock-for-him-12520.html,ck-one-shock-for-him,calvin-klein,USA,men,"4,06",6410,2011.0,"lavender, clementine, cucumber","cardamom, pepper, basil, osmanthus","tobacco, amber, patchouli, woodsy notes, musk",ann gottlieb,iff,tobacco,warm spicy,amber,sweet,fresh spicy,Active
https://www.fragrantica.com/perfume/creed/original-santal-473.html,original-santal,creed,France,unisex,"4,06",2595,2005.0,"juniper berries, coriander, ginger, rosemary, bergamot, mandarin orange","sandalwood, lavender, orange blossom, geranium","tonka bean, musk, cedar, oakmoss",unknown,,aromatic,woody,fresh spicy,warm spicy,lavender,Active
https://www.fragrantica.com/perfume/diptyque/tam-dao-eau-de-toilette-3956.html,tam-dao-eau-de-toilette,diptyque,France,unisex,"4,06",3890,2003.0,"italian cypress, myrtle, rose","sandalwood, cedar","brazilian rosewood, spices, amber, white musk",unknown,,woody,aromatic,powdery,warm spicy,,Active
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gio-eau-de-parfum-71606.html,acqua-di-gio-eau-de-parfum,giorgio-armani,Italy,men,"4,06",2388,2022.0,"sea notes, green mandarin","clary sage, lavender, geranium","mineral notes, vetiver, patchouli",alberto morillas,,aromatic,marine,mineral,citrus,fresh spicy,Active
https://www.fragrantica.com/perfume/amouage/sunshine-woman-28182.html,sunshine-woman,amouage,Oman,women,"4,06",5234,2014.0,"almond, black currant, artemisia","osmanthus, vanilla, magnolia, jasmine","white tobacco, papyrus, juniper, patchouli",elise benat,,fruity,floral,white floral,almond,vanilla,Active
https://www.fragrantica.com/perfume/givenchy/very-irresistible-givenchy-l-intense-10888.html,very-irresistible-givenchy-l-intense,givenchy,France,women,"4,06",2395,2011.0,plum,rose,"patchouli, musk",unknown,,fruity,rose,patchouli,sweet,musky,Active
https://www.fragrantica.com/perfume/guerlain/champs-elysees-eau-de-parfum-25330.html,champs-elysees-eau-de-parfum,guerlain,France,women,"4,06",2387,1996.0,"melon, almond, peach, violet, black currant, anise","lilac, mimosa, lily-of-the-valley, peony, almond blossom, rose, hibiscus","vanilla, sandalwood, almond tree, benzoin, cedar",unknown,,floral,fresh,powdery,sweet,yellow floral,Active
https://www.fragrantica.com/perfume/guerlain/mon-guerlain-43297.html,mon-guerlain,guerlain,France,women,"4,06",13785,2017.0,"lavender, bergamot","iris, jasmine sambac, rose","tahitian vanilla, coumarin, australian sandalwood, licorice, benzoin, patchouli",delphine jelk,thierry wasser,vanilla,lavender,woody,aromatic,powdery,Active
https://www.fragrantica.com/perfume/guerlain/samsara-eau-de-parfum-55.html,samsara-eau-de-parfum,guerlain,France,women,"4,06",10985,1989.0,"ylang-ylang, peach, bergamot, green notes, lemon","iris, jasmine, narcissus, orris root, rose, violet","sandalwood, vanilla, iris, amber, tonka bean, musk",jean-paul guerlain,,powdery,woody,yellow floral,vanilla,iris,Active
https://www.fragrantica.com/perfume/guerlain/shalimar-parfum-initial-11360.html,shalimar-parfum-initial,guerlain,France,women,"4,06",9038,2011.0,"bergamot, orange, green notes","iris, patchouli, vetiver, rose, jasmine","vanille, caramel, tonka bean, musk",thierry wasser,,vanilla,powdery,citrus,woody,iris,Active
https://www.fragrantica.com/perfume/hermes/eau-des-merveilles-9.html,eau-des-merveilles,hermes,France,women,"4,06",7412,2004.0,"orange, elemi resin, lemon","amber, pepper, pink pepper, violet","fir, cedar, madagascar vetiver, oakmoss, benzoin",nathalie feisthauer,ralf schwieger,woody,fresh spicy,aromatic,citrus,amber,Active
https://www.fragrantica.com/perfume/marc-jacobs/daisy-eau-so-fresh-10858.html,daisy-eau-so-fresh,marc-jacobs,USA,women,"4,06",6454,2011.0,"green notes, raspberry, pear, grapefruit","violet, litchi, apple blossom, rose, jasmine","musk, plum, virginia cedar",unknown,,fruity,sweet,green,floral,violet,Active
https://www.fragrantica.com/perfume/narciso-rodriguez/musc-noir-for-her-64730.html,musc-noir-for-her,narciso-rodriguez,USA,women,"4,06",3415,2021.0,plum,"musk, heliotrope",suede,sonia constant,,musky,powdery,fruity,sweet,leather,Active
https://www.fragrantica.com/perfume/nishane/fan-your-flames-37603.html,fan-your-flames,nishane,Turkey,unisex,"4,06",2410,2016.0,"coconut, rum","tobacco, tonka bean","chinese cedar, oakmoss",jorge lee,,sweet,coconut,woody,tobacco,rum,Active
https://www.fragrantica.com/perfume/tom-ford/cafe-rose-15913.html,cafe-rose,tom-ford,USA,unisex,"4,06",2559,2012.0,"may rose, saffron, black pepper","turkish rose, bulgarian rose, coffee","patchouli, incense, sandalwood, amber",unknown,,warm spicy,rose,woody,amber,patchouli,Active
https://www.fragrantica.com/perfume/valentino/valentino-donna-31411.html,valentino-donna,valentino,Italy,women,"4,06",3919,2015.0,"bergamot, grapefruit","iris, bulgarian rose, praline, mahonial","leather, vanilla, patchouli",antoine maisondieu,sonia constant,iris,rose,powdery,leather,vanilla,Active
https://www.fragrantica.com/perfume/yves-saint-laurent/elle-1574.html,elle,yves-saint-laurent,France,women,"4,06",5981,2007.0,"litchi, peony, amalfi lemon","pink pepper, rose, jasmine, freesia","patchouli, vetiver, cedar, ambrette (musk mallow)",jacques cavallier,olivier cresp,woody,floral,patchouli,fresh,rose,Active
https://www.fragrantica.com/perfume/antonio-banderas/blue-seduction-1088.html,blue-seduction,antonio-banderas,USA,men,"4,06",3788,2007.0,"melon, bergamot, mint, black currant","sea water, green apple, cappuccino, cardamom, nutmeg","amber, woodsy notes",olivier cresp,,aromatic,fruity,marine,aquatic,fresh spicy,Active
https://www.fragrantica.com/perfume/lacoste-fragrances/eau-de-lacoste-l-12-12-white-11043.html,eau-de-lacoste-l-12-12-white,lacoste-fragrances,France,men,"4,06",4728,2011.0,"grapefruit, rosemary, cardamom","ylang-ylang, tuberose","suede, virginia cedar, leather, vetiver",unknown,,woody,citrus,aromatic,yellow floral,tuberose,Active
https://www.fragrantica.com/perfume/bvlgari/aqva-pour-homme-marine-1742.html,aqva-pour-homme-marine,bvlgari,Italy,men,"4,07",3975,2008.0,"grapefruit, neroli, mandarin orange, petitgrain","water notes, seaweed, rosemary","virginia cedar, amber",jacques cavallier,,aquatic,citrus,aromatic,marine,fresh,Active
https://www.fragrantica.com/perfume/by-kilian/straight-to-heaven-4323.html,straight-to-heaven,by-kilian,France,men,"4,07",3718,2007.0,"rum, dried fruits","patchouli, nutmeg, jasmine","virginia cedar, musk, amber, vanilla",sidonie lancesseur,,woody,patchouli,rum,warm spicy,powdery,Active
https://www.fragrantica.com/perfume/byredo/la-tulipe-8441.html,la-tulipe,byredo,Sweden,women,"4,07",4863,2010.0,"freesia, cyclamen, rhuburb",pink tulip,"green notes, vetyver, woodsy notes",ben gorham,jérôme epinette,floral,green,soft spicy,,,Active
https://www.fragrantica.com/perfume/chanel/allure-502.html,allure,chanel,France,women,"4,07",5792,1996.0,"lemon, mandarin orange, peach, passionfruit, bergamot","honeysuckle, jasmine, magnolia, freesia, water lily, orange blossom, peony, may rose","vanilla, sandalwood, amber, vetiver, patchouli",jacques polge,,citrus,floral,white floral,fruity,vanilla,Active
https://www.fragrantica.com/perfume/davidoff/cool-water-intense-55266.html,cool-water-intense,davidoff,Switzerland,men,"4,07",2585,2019.0,green mandarin,coconut nectar,amber,annick menardo,,amber,citrus,coconut,sweet,lactonic,Active
https://www.fragrantica.com/perfume/dior/poison-girl-eau-de-toilette-41809.html,poison-girl-eau-de-toilette,dior,France,women,"4,07",2614,2017.0,"frosted orange, bitter orange, lemon","orange blossom, neroli, grasse rose, damask rose","vanilla, caramel, tonka bean, heliotrope, cashmeran",françois demachy,,citrus,vanilla,sweet,caramel,powdery,Active
https://www.fragrantica.com/perfume/frederic-malle/portrait-of-a-lady-10464.html,portrait-of-a-lady,frederic-malle,France,women,"4,07",8252,2010.0,"rose, clove, raspberry, black currant, cinnamon","patchouli, incense, sandalwood","musk, benzoin, amber",dominique ropion,,warm spicy,amber,rose,woody,patchouli,Active
https://www.fragrantica.com/perfume/amouage/dia-woman-1109.html,dia-woman,amouage,Oman,women,"4,07",4184,2002.0,"aldehydes, cyclamen, violet leaf, sage, bergamot, tarragon, fig","peony, turkish rose oil, orris root, orange blossom, peach blossom","white musk, heliotrope, sandalwood, incense, cedar, vanilla, guaiac wood",jean-claude ellena,,floral,fresh,aldehydic,powdery,rose,Active
https://www.fragrantica.com/perfume/guerlain/terracotta-le-parfum-24785.html,terracotta-le-parfum,guerlain,France,women,"4,07",5536,2014.0,"tiare flower, coconut, bergamot","jasmine, ylang-ylang, orange blossom","vanilla, musk",thierry wasser,,white floral,sweet,vanilla,yellow floral,coconut,Active
https://www.fragrantica.com/perfume/guerlain/l-instant-de-guerlain-51.html,l-instant-de-guerlain,guerlain,France,women,"4,07",8065,2003.0,"mandarin orange, red apple, bergamot","magnolia, iris, ylang-ylang, jasmine","white honey, vanille, amber, benzoin, musk",maurice roucel,,floral,vanilla,sweet,amber,powdery,Active
https://www.fragrantica.com/perfume/hermes/jour-d-hermes-absolu-23907.html,jour-d-hermes-absolu,hermes,France,women,"4,07",2747,2014.0,"grapefruit, apricot blossom","gardenia, floral notes, jasmine sambac","woody notes, oakmoss",jean-claude ellena,,floral,white floral,citrus,woody,mossy,Active
https://www.fragrantica.com/perfume/kenzo/kenzo-pour-homme-77.html,kenzo-pour-homme,kenzo,France,men,"4,07",3658,1991.0,"sea notes, mahogany, sage, bergamot, lemon","pine, juniper berries, carnation, nutmeg, lily-of-the-valley, rose, caraway, jasmine, peach, orris root","balsam fir, sandalwood, cedar, musk, oakmoss, vetiver, amber, labdanum",christian mathieu,,woody,aromatic,fresh spicy,marine,powdery,Active
https://www.fragrantica.com/perfume/l-artisan-parfumeur/timbuktu-1267.html,timbuktu,l-artisan-parfumeur,France,unisex,"4,07",3868,2004.0,"mango, pink pepper, cardamom","incense, papyrus, karo karounde","vetiver, myrhh, patchouli, benzoin",bertrand duchaufour,,woody,amber,warm spicy,aromatic,balsamic,Active
https://www.fragrantica.com/perfume/lancome/la-nuit-tresor-29157.html,la-nuit-tresor,lancome,France,women,"4,07",11052,2015.0,"pear, tangerine, bergamot","strawberry, vanilla orchid, black rose, passionfruit","praline, caramel, litchi, vanilla, patchouli, incense, coffee, licorice, coumarin, papyrus",amandine clerc-marie,christophe raynaud,sweet,fruity,vanilla,caramel,warm spicy,Active
https://www.fragrantica.com/perfume/narciso-rodriguez/pure-musc-for-her-53441.html,pure-musc-for-her,narciso-rodriguez,USA,women,"4,07",6645,2019.0,musk,flowers,cashmeran,sonia constant,,musky,floral,powdery,woody,,Active
https://www.fragrantica.com/perfume/nasomatto/black-afgano-6472.html,black-afgano,nasomatto,Netherlands,unisex,"4,07",9008,,"cannabis, green notes","resins, woodsy notes, tobacco, coffee","agarwood (oud), incense",alessandro gualtieri,,amber,smoky,oud,woody,cannabis,Active
https://www.fragrantica.com/perfume/ralph-lauren/polo-blue-1198.html,polo-blue,ralph-lauren,USA,men,"4,07",5356,2003.0,"cucumber, melon, mandarin orange","basil, sage, geranium","suede, woodsy notes, musk",carlos benaim,christophe laudamiel,ozonic,aquatic,aromatic,fresh spicy,green,Active
https://www.fragrantica.com/perfume/tiziana-terenzi/laudano-nero-24684.html,laudano-nero,tiziana-terenzi,Italy,unisex,"4,07",2660,2014.0,"cognac, tobacco, amber, wormwood, myrtle, rosemary","ash, black locust honey, cedar, slate, sandalwood, rosemary, iris, red rose","incense, agarwood (oud), labdanum, oak, camphor, vanilla, laurels, cashmere musk, musk, vetiver",paolo terenzi,,woody,amber,smoky,aromatic,sweet,Active
https://www.fragrantica.com/perfume/shiseido/zen-1499.html,zen,shiseido,Japan,women,"4,07",5085,2007.0,"grapefruit, pineapple, bergamot, orange, rose","freesia, red apple, lotus, hyacinth, gardenia, lily-of-the-valley, violet, orris","patchouli, cedar, musk, amber, incense, pine",michel almairac,,citrus,woody,floral,patchouli,fruity,Active
https://www.fragrantica.com/perfume/bdk-parfums/rouge-smoking-51468.html,rouge-smoking,bdk-parfums,France,unisex,"4,08",2962,2018.0,"cherry, pink pepper, bergamot","black vanilla husk, heliotrope, orange blossom","tonka bean, cashmere wood, white musk, ambroxan, labdanum, violet",amelie bourgeois,,vanilla,sweet,powdery,amber,musky,Active
https://www.fragrantica.com/perfume/chanel/chance-eau-fraiche-1483.html,chance-eau-fraiche,chanel,France,women,"4,08",13987,2007.0,"lemon, cedar, citron","water hyacinth, pink pepper, jasmine","white musk, patchouli, vetiver, teak wood, iris, amber",jacques polge,,woody,citrus,aromatic,floral,musky,Active
https://www.fragrantica.com/perfume/amouage/lyric-woman-4623.html,lyric-woman,amouage,Oman,women,"4,08",3564,2008.0,"cardamom, cinnamon, ginger, bergamot","rose, geranium, ylang-ylang, orris root, angelica, jasmine","incense, sandalwood, woodsy notes, musk, patchouli, tonka bean, oakmoss, vanilla, vetiver",daniel maurel,,warm spicy,woody,rose,amber,aromatic,Active
https://www.fragrantica.com/perfume/givenchy/ange-ou-demon-le-secret-elixir-13052.html,ange-ou-demon-le-secret-elixir,givenchy,France,women,"4,08",3480,2011.0,"tea, amalfi lemon, neroli","jasmine, frangipani, african orange flower","vanille, patchouli, virginia cedar, musk",unknown,,white floral,citrus,floral,fresh,green,Active
https://www.fragrantica.com/perfume/givenchy/ysatis-36.html,ysatis,givenchy,France,women,"4,08",3344,1984.0,"aldehydes, ylang-ylang, orange blossom, galbanum, brazilian rosewood, coconut, bergamot, mandarin orange, citruses","tuberose, jasmine, narcissus, carnation, rum, iris, rose","civet, honey, oakmoss, sandalwood, cloves, amber, patchouli, musk, vetiver, laurels, vanilla",dominique ropion,,woody,white floral,yellow floral,sweet,animalic,Active
https://www.fragrantica.com/perfume/hugo-boss/boss-bottled-383.html,boss-bottled,hugo-boss,Germany,men,"4,08",10737,1998.0,"apple, plum, lemon, bergamot, oakmoss, geranium","cinnamon, mahogany, carnation","vanilla, sandalwood, cedar, vetiver, olive tree",annick menardo,christian dussoulier,woody,fruity,vanilla,warm spicy,cinnamon,Active
https://www.fragrantica.com/perfume/jo-malone-london/orange-blossom-2279.html,orange-blossom,jo-malone-london,UK,unisex,"4,08",2729,2003.0,tangerine blossom,"orange blossom, lilac, water lily","iris, vetiver",jean claude delville,,white floral,citrus,floral,sweet,fresh,Active
https://www.fragrantica.com/perfume/lalique/lalique-pour-homme-1844.html,lalique-pour-homme,lalique,France,men,"4,08",2743,1997.0,"lavender, rosemary, bergamot, grapefruit, pomelo, mandarin orange, tangerine","cedar, iris, lily-of-the-valley, jasmine","oakmoss, sandalwood, vanilla, patchouli, amber",maurice roucel,,woody,citrus,aromatic,fresh spicy,powdery,Active
https://www.fragrantica.com/perfume/lancome/magie-noire-174.html,magie-noire,lancome,France,women,"4,08",5239,1978.0,"galbanum, cassis, cassia, hiacynth, bulgarian rose, raspberry, bergamot","honey, narcissus, cedar, orris root, ylang-ylang, tuberose, jasmine, lily-of-the-valley","oakmoss, spices, civet, patchouli, incense, myrrh, amber, sandalwood, vetiver, musk",unknown,,woody,green,earthy,aromatic,amber,Active
https://www.fragrantica.com/perfume/m-micallef/ylang-in-gold-14409.html,ylang-in-gold,m-micallef,France,women,"4,08",2392,2012.0,"fruity notes, peach, litchi, sage, tangerine, artemisia, rosemary, geranium, bitter orange","ylang-ylang, sandalwood, mint, magnolia, rose, lily-of-the-valley","vanille, coconut, musk, oakmoss",jean-claude astier,,sweet,vanilla,fruity,yellow floral,coconut,Active
https://www.fragrantica.com/perfume/mancera/red-tobacco-46663.html,red-tobacco,mancera,France,unisex,"4,08",8881,2017.0,"cinnamon, agarwood (oud), incense, saffron, nutmeg, green apple, white pear","patchouli, jasmine","tobacco, madagascar vanilla, amber, sandalwood, guaiac wood, white musk, haitian vetiver",unknown,,warm spicy,tobacco,woody,sweet,amber,Active
https://www.fragrantica.com/perfume/moschino/uomo-730.html,uomo,moschino,Italy,men,"4,08",2389,1998.0,"kumquat, aldehydes, coriander, brazilian rosewood","cyclamen, cinnamon, clary sage, labdanum","musk, ambergris, cedar, wormwood",olivier cresp,,aromatic,musky,citrus,fresh,woody,Active
https://www.fragrantica.com/perfume/narciso-rodriguez/narciso-poudree-36679.html,narciso-poudree,narciso-rodriguez,USA,women,"4,08",8139,2016.0,"jasmine, bulgarian rose, orange blossom",musk,"coumarin, cedar, vetiver, patchouli",aure?lien guichard,,musky,white floral,woody,aromatic,powdery,Active
https://www.fragrantica.com/perfume/serge-lutens/feminite-du-bois-5749.html,feminite-du-bois,serge-lutens,France,unisex,"4,08",5353,2009.0,"virginia cedar, plum, cinnamon, peach","clove, ginger, violet, ylang-ylang, rose, african orange flower","sandalwood, benzoin, musk, vanilla",christopher sheldrake,,warm spicy,woody,fruity,powdery,sweet,Active
https://www.fragrantica.com/perfume/versace/dreamer-the-original-edition-642.html,dreamer-the-original-edition,versace,Italy,men,"4,08",5140,1996.0,"lavender, sage, mandarin orange","tobacco, rose, carnation, geranium","tonka bean, fir, vetiver, cedar",jean-pierre bethouart,,aromatic,lavender,tobacco,sweet,fresh spicy,Active
https://www.fragrantica.com/perfume/versace/the-dreamer-59417.html,the-dreamer,versace,Italy,men,"4,08",4086,,"juniper, tarragon, artemisia","iris, lily, flax","tobacco blossom, amber",unknown,,white floral,aromatic,iris,powdery,fresh spicy,Active
https://www.fragrantica.com/perfume/versace/eros-16657.html,eros,versace,Italy,men,"4,08",20788,2012.0,"mint, green apple, lemon","tonka bean, ambroxan, geranium","madagascar vanilla, virginian cedar, atlas cedar, vetiver, oakmoss",aure?lien guichard,,vanilla,aromatic,green,fresh spicy,amber,Active
https://www.fragrantica.com/perfume/yves-saint-laurent/myslf-eau-de-parfum-84094.html,myslf-eau-de-parfum,yves-saint-laurent,France,men,"4,08",3804,2023.0,"calabrian bergamot, bergamot",tunisian orange blossom,"ambrofix, patchouli",unknown,,citrus,white floral,patchouli,fresh spicy,woody,Active
https://www.fragrantica.com/perfume/sisley/eau-du-soir-1002.html,eau-du-soir,sisley,France,women,"4,08",5104,1990.0,"grapefruit, mandarin orange","oak moss, juniper, patchouli, pepper, iris, carnation, syringa, rose, french labdanum, jasmine, lily-of-the-valley, ylang-ylang","musk, amber",unknown,,woody,fresh spicy,aromatic,earthy,mossy,Active
https://www.fragrantica.com/perfume/michael-kors/michael-2416.html,michael,michael-kors,USA,women,"4,08",2449,2000.0,"freesia, chinese osmanthus, tamarind, incense","tuberose, arum lily, peony, iris, orris root","musk, cashmere wood, vetiver",alain alchenberger,laurent le guernec,white floral,tuberose,floral,musky,animalic,Active
https://www.fragrantica.com/perfume/atelier-cologne/clementine-california-42249.html,clementine-california,atelier-cologne,USA,unisex,"4,08",2715,2016.0,"clementine, mandarin orange, juniper berry","basil, star anise, pepper","cypress, haitian vetiver, sandalwood",unknown,,citrus,aromatic,woody,fresh spicy,sweet,Active
https://www.fragrantica.com/perfume/dior/miss-dior-2012-17796.html,miss-dior-2012,dior,France,women,"4,09",6909,2012.0,italian mandarin,"rose, egyptian jasmine","patchouli, musk",françois demachy,,patchouli,citrus,rose,woody,white floral,Active
https://www.fragrantica.com/perfume/dior/miss-dior-blooming-bouquet-23280.html,miss-dior-blooming-bouquet,dior,France,women,"4,09",9302,2014.0,sicilian mandarin,"pink peony, damask rose, apricot, peach",white musk,louise turner,,floral,rose,fresh,fruity,musky,Active
https://www.fragrantica.com/perfume/dior/miss-dior-cherie-eau-de-parfum-11588.html,miss-dior-cherie-eau-de-parfum,dior,France,women,"4,09",4998,2011.0,"strawberry, mandarin orange","rose, jasmine","patchouli, sandalwood, amber, oak moss, vetiver",françois demachy,,fruity,woody,sweet,patchouli,citrus,Active
https://www.fragrantica.com/perfume/dior/hypnotic-poison-219.html,hypnotic-poison,dior,France,women,"4,09",25173,1998.0,"coconut, plum, apricot","brazilian rosewood, jasmine, caraway, tuberose, rose, lily-of-the-valley","vanilla, almond, sandalwood, musk",annick menardo,christian dussoulier,vanilla,sweet,almond,fruity,nutty,Active
https://www.fragrantica.com/perfume/dolce-gabbana/sicily-486.html,sicily,dolce-gabbana,Italy,women,"4,09",4217,2003.0,"banana, honeysuckle, orange blossom, bergamot, aldehydes","nutmeg, jasmine, hiacynth, hibiscus, rose","musk, sandalwood, heliotrope",nathalie lorson,,white floral,fruity,fresh spicy,powdery,floral,Active
https://www.fragrantica.com/perfume/guerlain/aqua-allegoria-herba-fresca-60.html,aqua-allegoria-herba-fresca,guerlain,France,unisex,"4,09",5644,1999.0,"lemon, clover","mint, green tea","lily-of-the-valley, cyclamen",jean-paul guerlain,mathilde laurent,green,aromatic,citrus,fresh spicy,fresh,Active
https://www.fragrantica.com/perfume/hermes/terre-d-hermes-eau-intense-vetiver-50672.html,terre-d-hermes-eau-intense-vetiver,hermes,France,men,"4,09",2750,2018.0,"bergamot, grapefruit, lemon","sichuan pepper, geranium","vetiver, olibanum, patchouli, amberwood",christine nagel,,citrus,aromatic,fresh spicy,woody,earthy,Active
https://www.fragrantica.com/perfume/juicy-couture/viva-la-juicy-noir-18188.html,viva-la-juicy-noir,juicy-couture,USA,women,"4,09",2571,2013.0,"wild berries, mandarin orange","gardenia, honeysuckle, jasmine","caramel, vanilla, amber, sandalwood",unknown,,fruity,white floral,woody,caramel,vanilla,Active
https://www.fragrantica.com/perfume/lalique/lalique-white-3785.html,lalique-white,lalique,France,men,"4,09",3009,2008.0,"lemon leaf, bergamot, tamarind, elemi","white pepper, nutmeg, cardamom, violet","cedar, musk, oakmoss, amber",christine nagel,,fresh spicy,citrus,aromatic,warm spicy,woody,Active
https://www.fragrantica.com/perfume/lush/karma-4367.html,karma,lush,UK,unisex,"4,09",2995,1995.0,"orange, lemongrass, lavender","pine tree, lemon, cassis","patchouli, fir resin, elemi, cinnamon",unknown,,citrus,woody,aromatic,patchouli,fresh spicy,Active
https://www.fragrantica.com/perfume/mancera/instant-crush-54885.html,instant-crush,mancera,France,unisex,"4,09",5804,2019.0,"saffron, ginger, sicilian mandarin, sicilian bergamot","amberwood, moroccan rose, egyptian jasmine, indonesian patchouli leaf","madagascar vanilla, white musk, sandalwood, oakmoss",unknown,,warm spicy,woody,amber,vanilla,powdery,Active
https://www.fragrantica.com/perfume/mancera/tonka-cola-76893.html,tonka-cola,mancera,France,unisex,"4,09",2659,2022.0,"cinnamon, cherry, sicilian lemon, nutmeg","coca-cola, indonesian patchouli leaf, orange blossom","tonka bean, vanilla, benzoin, labdanum",unknown,,warm spicy,coca-cola,vanilla,cinnamon,amber,Active
https://www.fragrantica.com/perfume/mancera/aoud-lemon-mint-39181.html,aoud-lemon-mint,mancera,France,unisex,"4,09",2958,2016.0,"lemon, almond, black pepper, coriander","agarwood (oud), patchouli, egyptian jasmine, mint","vanilla, white musk, amber, leather, vetiver",pierre montale,,citrus,oud,almond,aromatic,vanilla,Active
https://www.fragrantica.com/perfume/mugler/innocent-709.html,innocent,mugler,France,women,"4,09",3699,1998.0,"mandarin orange, bergamot","black currant, red berries, almond","praline, white musk, amber",laurent bruyere,,fruity,sweet,citrus,nutty,almond,Active
https://www.fragrantica.com/perfume/tom-ford/eau-de-soleil-blanc-48152.html,eau-de-soleil-blanc,tom-ford,USA,unisex,"4,09",3420,2018.0,"bitter orange, neroli, bergamot, citron, pistachio, petitgrain, cardamom, pink pepper, caraway","tuberose, tunisian orange blossom, ylang-ylang, jasmine, galbanum","coconut, vanilla, tonka bean, amber, benzoin",unknown,,citrus,white floral,coconut,sweet,vanilla,Active
https://www.fragrantica.com/perfume/tom-ford/soleil-blanc-34893.html,soleil-blanc,tom-ford,USA,unisex,"4,09",5925,2016.0,"pistachio, bergamot, cardamom, pink pepper","tuberose, ylang-ylang, jasmine","coconut, amber, tonka bean, benzoin",natalie gracia-cetto,,white floral,coconut,sweet,tuberose,amber,Active
https://www.fragrantica.com/perfume/eisenberg/j-ose-9167.html,j-ose,eisenberg,France,women,"4,09",2865,,"mint, amalfi lemon, jasmine, bergamot","lavender, coffee, artemisia","amber, sandalwood, patchouli, musk, vanilla, tonka bean, moss",unknown,,aromatic,lavender,warm spicy,coffee,woody,Active
https://www.fragrantica.com/perfume/cartier/le-baiser-du-dragon-310.html,le-baiser-du-dragon,cartier,France,women,"4,1",4336,2003.0,"amaretto, bitter almond, gardenia, neroli","cedar, iris, musk, jasmine, rose","vetiver, patchouli, benzoin, amber, cedar, dark chocolate, caramel",alberto morillas,,almond,woody,fruity,amber,earthy,Active
https://www.fragrantica.com/perfume/chanel/chanel-n019-11.html,chanel-n019,chanel,France,women,"4,1",5166,1970.0,"galbanum, hiacynth, bergamot, neroli","iris, orris root, rose, lily-of-the-valley, narcissus, jasmine, ylang-ylang","oakmoss, vetiver, leather, cedar, musk, sandalwood",henri robert,,green,earthy,woody,iris,powdery,Active
https://www.fragrantica.com/perfume/frederic-malle/french-lover-1022.html,french-lover,frederic-malle,France,men,"4,1",2583,2007.0,"galbanum, spices","angelica, cedar, incense","vetiver, oakmoss, white musk",pierre bourdon,,woody,musky,amber,aromatic,green,Active
https://www.fragrantica.com/perfume/giorgio-armani/armani-mania-415.html,armani-mania,giorgio-armani,Italy,women,"4,1",3801,2004.0,"pink pepper, bay leaf, orange, green mandarin, black currant","magnolia, peony, iris, lily-of-the-valley","vanilla, white sandalwood, amber, musk, virginia cedar",dominique ropion,,citrus,woody,powdery,floral,soft spicy,Active
https://www.fragrantica.com/perfume/acqua-di-parma/acqua-di-parma-blue-mediterraneo-mirto-di-panarea-3108.html,acqua-di-parma-blue-mediterraneo-mirto-di-panarea,acqua-di-parma,Italy,unisex,"4,1",2576,2008.0,"myrtle, lemon, bergamot, basil","sea notes, jasmine, rose","juniper, cedar, mastic or lentisque, amber",françois demachy,,aromatic,fresh spicy,citrus,herbal,woody,Active
https://www.fragrantica.com/perfume/amouage/epic-woman-6538.html,epic-woman,amouage,Oman,women,"4,1",4137,2009.0,"caraway, cinnamon, pink nerium oleander","damask rose, tea, geranium, jasmine","agarwood (oud), olibanum, patchouli, amber, sandalowood, guaiac wood, vanilla, orris root, musk",unknown,,fresh spicy,rose,woody,warm spicy,aromatic,Active
https://www.fragrantica.com/perfume/amouage/ubar-6153.html,ubar,amouage,Oman,women,"4,1",2383,1995.0,"tangerine, orange, violet leaf, litsea cubeba","jasmine, ylang-ylang, tuberose, palisander rosewood, lily-of-the-valley, orange blossom, freesia","black amber, sandalwood, copahu balm, patchouli, vanilla, vetiver",creations aromatiques,,white floral,amber,woody,balsamic,citrus,Active
https://www.fragrantica.com/perfume/givenchy/hot-couture-35.html,hot-couture,givenchy,France,women,"4,1",5001,2000.0,"raspberry, bergamot, orange","pepper, vetiver, magnolia","sandalwood, amber, musk",alberto morillas,jacques cavallier,fruity,fresh spicy,sweet,woody,citrus,Active
